YMD,T0000,T0015,T0030,T0045,T0100,T0115,T0130,T0145,T0200,T0215,T0230,T0245,T0300,T0315,T0330,T0345,T0400,T0415,T0430,T0445,T0500,T0515,T0530,T0545,T0600,T0615,T0630,T0645,T0700,T0715,T0730,T0745,T0800,T0815,T0830,T0845,T0900,T0915,T0930,T0945,T1000,T1015,T1030,T1045,T1100,T1115,T1130,T1145,T1200,T1215,T1230,T1245,T1300,T1315,T1330,T1345,T1400,T1415,T1430,T1445,T1500,T1515,T1530,T1545,T1600,T1615,T1630,T1645,T1700,T1715,T1730,T1745,T1800,T1815,T1830,T1845,T1900,T1915,T1930,T1945,T2000,T2015,T2030,T2045,T2100,T2115,T2130,T2145,T2200,T2215,T2230,T2245,T2300,T2315,T2330,T2345
20141010,6817.441859,6714.532328,6519.204786,6423.18662,6279.926932,6275.468618,6142.761463,6081.015337,5977.376463,5847.364647,5758.257343,5779.341554,5701.214359,5631.242245,5572.224729,5463.14755,5439.028306,5454.551604,5359.615279,5431.823437,5405.7963,5470.511111,5375.989655,5399.752812,5535.444366,5627.041563,5784.396127,5946.960173,6107.187295,6201.70458,6389.687476,6650.327155,7112.705009,7856.90773,8307.479326,8665.618652,8980.940723,9162.251086,9363.744918,9568.130708,9644.809111,9884.398141,10007.30587,10007.80785,10031.70166,10158.27056,10053.41395,9880.663059,9396.104506,8957.270395,9051.642665,8996.918175,8903.280971,9134.462138,9182.111448,9475.792237,9610.621267,9740.80972,9824.120789,9838.473685,9816.031086,9830.447517,9878.344177,9918.673964,10037.73865,10042.30919,10073.91849,10059.07584,9945.766743,9908.063619,9765.435789,9605.105362,9486.882829,9532.286201,9719.06426,9720.251152,9680.90931,9676.641019,9584.117763,9464.1987,9397.299934,9427.666463,9303.392779,9278.923947,9156.224573,8973.188289,8899.588569,8701.718948,8575.001349,8387.055313,8205.020263,7972.45704,7750.339844,7485.675247,7377.417524,7076.970403
20141011,6927.304835,6774.824424,6636.074654,6516.537286,6396.882451,6285.227788,6193.692089,6119.403281,6080.760518,5923.566004,5948.134358,5860.984514,5768.863808,5662.510098,5610.712195,5665.614292,5631.099655,5554.163232,5508.296588,5444.854029,5418.130723,5445.898816,5453.032196,5511.164005,5608.577516,5653.963331,5839.073281,5969.482409,6081.576579,6232.531859,6374.413371,6624.514679,7130.475312,7873.828701,8315.858865,8661.211069,8873.592763,9087.323339,9298.198914,9447.855461,9748.451283,9783.654523,10026.41119,9970.206184,10094.33776,10213.44406,10163.6075,9987.463454,9555.998142,9186.349572,9200.473257,9116.53227,9082.836119,9171.800542,9300.572698,9677.340971,9776.056513,9871.036973,9916.558685,9928.041448,9990.518372,9966.666266,9982.6637,10010.6449,10043.35786,10034.12288,10056.40165,10034.23569,9981.676628,9975.126315,9793.728652,9552.414671,9426.559111,9414.572336,9577.72847,9612.68727,9584.39722,9524.874819,9397.882516,9314.542056,9222.447928,9155.904473,9120.870789,9036.14352,8953.426382,8891.08681,8775.598125,8606.256398,8521.933619,8355.12204,8210.201809,8024.457188,7861.885576,7638.088922,7451.065938,7221.953684
20141012,7032.474951,6922.642821,6814.03454,6714.054021,6556.03588,6438.933988,6342.61745,6251.442106,6131.750411,6041.689597,5979.567887,5920.184293,5811.656522,5774.436555,5691.778684,5644.161481,5574.992236,5544.480789,5519.57245,5500.067787,5473.256308,5460.657269,5466.555354,5462.471751,5469.769934,5530.224408,5555.530641,5648.618922,5731.215198,5833.087508,5918.657804,6088.289367,6327.39912,6762.54403,7070.724573,7298.228955,7513.364285,7734.664547,7912.364473,8099.174736,8209.21949,8344.93704,8428.351414,8520.100707,8542.173833,8724.674095,8689.111858,8594.30755,8170.593799,7962.951234,7848.655164,7820.245707,7830.055608,7895.916086,7976.915839,8193.233405,8246.654506,8322.395016,8310.09755,8283.265313,8283.857401,8319.692402,8325.153405,8331.410099,8378.672961,8414.855707,8429.507072,8441.119621,8453.464326,8489.916053,8458.360789,8479.247023,8382.422302,8525.39972,8670.597565,8618.018618,8568.416019,8450.942714,8428.926333,8346.121119,8291.623997,8266.789572,8288.982105,8278.791382,8231.226365,8130.802944,8097.681809,7947.211529,7829.290181,7664.78759,7537.862993,7324.27491,7137.22787,6935.712698,6750.471604,6519.885823
20141013,6340.259186,6246.427788,6123.272805,6003.017443,5883.168996,5771.02361,5672.10301,5607.723528,5519.919613,5436.620863,5382.879662,5325.168833,5275.752862,5217.461003,5193.127583,5132.121858,5095.092302,5077.100839,5055.072236,5036.28838,5057.501892,5066.358865,5075.9187,5121.899901,5218.755468,5313.376349,5426.388042,5599.718215,5755.160715,5951.971193,6156.313042,6408.998042,6919.173519,7523.723109,8029.419902,8376.519852,8690.751546,8885.10773,9124.141629,9288.677879,9418.594441,9529.300444,9628.235691,9665.59398,9747.002879,9824.776315,9766.67477,9566.104572,9061.981119,8622.589161,8606.967796,8598.59398,8569.709902,8708.246563,8837.971744,9173.498042,9281.212565,9393.391513,9389.444292,9387.097862,9427.892861,9453.496496,9504.028355,9487.35745,9552.812565,9607.265164,9603.253438,9597.989539,9594.694934,9528.022566,9417.158356,9252.486694,9216.658289,9270.773619,9428.540724,9460.975099,9366.87181,9301.88569,9224.945872,9116.485904,9024.526315,8990.644506,8931.677236,8842.946777,8759.793915,8647.571414,8499.069458,8318.462927,8132.432253,7961.99074,7772.499203,7527.722031,7301.492714,7021.888371,6789.677549,6560.738149
20141014,6412.070905,6293.189063,6110.274029,6071.433774,5962.806481,5815.699967,5713.811167,5624.859063,5626.990444,5537.391932,5514.444836,5430.058134,5302.77745,5256.27759,5209.784326,5170.434918,5124.370394,5105.100083,5078.653421,5066.211037,5086.802779,5093.839062,5120.983445,5148.84815,5212.458034,5346.20435,5506.814137,5717.713865,5842.108314,6075.730971,6210.991554,6444.402557,6825.698693,7477.028667,7951.497862,8282.175033,8524.400329,8741.492731,8970.644852,9072.522303,9157.614292,9264.654277,9451.940131,9453.559934,9562.595888,9679.993339,9610.190296,9283.738833,8788.827664,8418.187269,8363.073421,8346.946201,8394.506562,8448.961004,8573.33227,8936.339638,9042.463652,9169.19745,9225.554062,9276.092517,9312.306497,9293.303421,9263.131086,9279.527287,9398.702845,9427.953486,9415.061119,9420.774128,9405.830987,9448.773372,9264.088767,9105.567681,9148.131184,9149.090708,9354.853898,9374.768289,9312.620098,9170.872155,9088.974473,9014.822435,8920.214358,8831.244309,8880.117565,8784.528042,8584.899326,8497.315213,8483.742779,8230.432517,8120.548783,7969.313076,7697.874096,7534.568873,7268.816809,6962.214844,6808.244901,6495.798783
20141015,6268.739243,6137.792056,6035.343372,5903.258569,5878.232278,5722.227566,5601.840963,5504.468774,5499.228931,5408.953068,5314.304251,5262.385971,5215.467944,5217.239358,5210.792738,5066.445971,5118.009425,5011.507402,5011.611677,5001.883741,5082.5438,5082.16162,5051.750568,5160.939976,5160.63074,5301.158035,5504.995387,5664.394129,5763.069901,5974.150049,6190.060312,6484.114745,6877.602229,7469.671217,8016.134588,8294.241348,8526.153701,8756.129934,8829.044737,9014.746678,9126.216168,9294.959211,9435.279605,9464.653339,9475.227697,9627.828388,9564.952697,9309.277187,8784.338504,8390.897483,8465.17727,8384.327188,8327.959227,8500.529211,8660.076266,8898.540872,8965.01051,9164.296234,9212.140708,9141.973042,9231.690379,9213.279391,9241.58079,9322.73681,9338.546743,9344.701102,9446.715905,9391.846497,9435.389506,9417.607369,9250.953027,9156.091004,9103.835164,9236.746892,9371.423438,9348.07806,9258.939425,9209.172023,9149.072763,9024.781037,8996.478668,8890.827335,8818.252517,8761.177911,8689.580756,8627.394638,8365.703964,8201.091957,8037.953865,7888.966036,7708.953339,7515.30574,7243.697689,6988.302121,6743.605847,6505.981455
20141016,6301.898693,6185.6763,6090.378068,5968.21491,5841.818963,5764.619573,5653.546037,5660.38347,5511.772583,5431.188281,5379.017122,5309.265683,5260.853759,5225.605123,5190.997269,5147.378018,5113.354589,5091.626686,5075.378701,5068.940132,5062.213182,5077.721348,5072.468701,5163.245181,5220.247813,5357.434622,5472.026736,5654.613134,5836.775157,6015.52278,6201.50282,6516.018142,6945.651415,7591.820213,8013.971973,8382.694096,8718.926069,8962.810938,9056.595,9335.464277,9396.627336,9550.375246,9671.17245,9732.922747,9752.363487,9930.565,9767.784935,9668.14023,9124.808504,8701.580723,8657.931596,8606.519753,8542.459983,8710.299277,8768.146003,9150.448223,9207.55319,9286.589178,9312.976185,9350.404605,9328.839177,9357.753519,9434.991612,9491.255395,9520.956019,9521.806612,9584.239013,9570.546299,9586.975674,9673.859835,9412.154902,9275.81306,9220.797861,9361.754769,9571.766365,9595.967089,9441.937879,9392.747336,9350.538174,9211.615938,9081.729737,9049.875131,9031.226299,9020.9475,8853.512599,8794.182549,8644.220937,8385.943208,8216.296513,8039.623914,7910.592089,7703.765682,7391.414721,7171.050412,6884.322583,6688.202648
20141017,6423.917903,6288.346241,6203.237665,6033.696118,6020.114178,5879.006629,5796.552361,5634.947936,5639.352221,5484.93278,5428.581891,5428.744754,5293.847048,5266.702665,5265.691925,5236.53324,5149.930379,5128.785543,5111.219425,5103.495412,5064.619655,5173.122788,5132.085871,5179.195279,5198.843405,5365.626563,5491.108964,5763.463915,5919.966916,6046.429696,6258.282352,6539.140905,6991.034029,7663.209885,8079.365493,8534.820263,8663.626563,8905.771349,9084.682417,9392.478355,9454.826463,9579.582237,9673.95829,9867.046102,9846.711119,9982.624803,9785.901431,9671.724671,9095.203619,8772.691908,8638.527813,8597.592746,8599.296842,8742.118963,8880.703833,9150.525823,9283.311645,9346.784177,9441.172549,9431.849588,9467.22801,9473.055576,9516.446004,9581.464425,9642.094178,9628.008323,9638.536315,9717.906662,9653.862121,9604.251859,9456.224621,9302.276891,9264.695017,9374.976645,9458.529244,9497.848388,9327.293191,9406.458092,9253.676496,9139.605757,9131.252796,9052.000789,9014.888783,8901.23398,8761.212928,8646.272681,8615.022385,8403.454424,8259.306119,8089.286168,8041.111118,7800.583807,7543.435255,7305.090444,7090.199457,6855.667328
20141018,6678.329309,6466.295748,6392.58991,6201.086496,6137.170674,5919.745756,5835.561784,5764.836562,5718.60384,5600.319712,5529.6556,5455.499391,5419.191127,5346.28389,5305.792113,5285.366629,5220.18583,5257.308215,5151.769984,5136.5437,5103.201308,5113.399597,5161.913371,5145.95755,5174.246727,5266.282558,5382.362846,5488.163947,5639.541662,5783.224367,5964.465666,6216.120526,6632.974243,7171.572854,7543.182861,7814.611365,8092.41306,8392.252088,8558.479145,8638.148931,8883.729457,8971.910411,9080.514424,9117.750493,9201.556941,9294.221332,9319.169441,9121.227846,8564.607023,8265.314687,8122.056842,8185.639178,8121.858865,8219.032204,8442.54329,8706.066973,8762.516414,8845.444721,8829.757105,8838.898191,8822.885625,8889.859178,8825.382599,8942.409704,9022.554111,9026.256019,9034.403437,8988.982993,8939.123635,9081.85574,8951.057254,8892.356152,8705.308142,8986.423454,9015.93648,8952.056645,8972.360394,8949.461119,8779.167434,8761.139111,8596.404787,8548.130312,8500.980164,8466.080049,8488.82102,8362.489869,8303.179704,8161.93102,8021.879704,7831.708585,7650.869351,7543.656415,7345.938405,7048.249285,6861.122705,6709.707936
20141019,6525.798264,6308.92838,6204.22949,6129.230642,6016.274918,5885.523865,5824.229177,5652.205691,5676.784909,5488.761661,5421.096595,5332.621052,5366.094103,5317.700609,5272.392006,5226.919861,5087.687516,5097.190412,5069.643479,5120.845608,5116.408537,5130.513889,5057.903084,5090.932845,5090.543487,5166.875115,5192.211127,5326.208964,5471.029285,5583.530855,5649.353503,5834.324161,6035.885214,6420.042656,6775.713429,7018.191604,7155.742163,7421.513627,7620.027813,7793.726974,7960.671152,8091.92903,8224.45625,8291.755723,8347.100625,8538.787369,8551.323552,8380.744687,8133.126579,7827.617319,7687.15579,7617.51755,7715.566217,7731.303594,7843.187565,7929.032565,8031.414901,7987.920198,7985.67329,8033.999951,8046.153372,8055.569162,7990.862402,8096.912599,8068.52778,8103.452533,8195.712434,8287.241052,8318.418404,8449.359868,8381.206892,8393.766743,8423.673783,8557.557451,8637.078536,8603.248816,8541.070361,8473.476299,8331.880937,8417.952335,8255.443191,8236.004391,8149.346628,8257.320723,8100.763208,8072.437171,7980.248371,7815.516472,7787.766809,7539.764096,7441.570608,7225.39699,7059.743882,6833.217163,6641.339038,6433.700838
20141020,6180.146233,6150.138701,5951.320905,5858.537689,5738.071061,5599.898635,5590.073602,5492.302549,5364.701086,5374.251415,5245.206398,5235.881497,5255.461044,5183.291201,5133.311563,5101.533684,5121.354276,4983.609523,5000.108059,5074.737434,5029.540575,5027.763438,4997.279054,5154.506645,5132.895724,5295.631751,5484.425082,5692.228182,5806.496316,6108.826595,6255.902845,6540.98245,7156.595181,7907.794803,8306.150329,8846.970822,9179.292434,9389.972845,9663.563964,9888.832302,10004.59472,10213.10214,10312.29414,10355.08395,10451.60942,10566.74862,10483.79752,10325.26692,9792.967105,9465.355231,9389.481152,9363.792254,9307.801332,9501.858174,9589.00569,9844.990921,10046.48572,10118.09423,10089.99362,10181.61507,10160.85192,10159.07013,10208.73811,10270.77543,10233.87382,10346.91762,10365.41862,10247.90942,10283.3798,10230.66447,10058.90337,9933.316793,9899.003043,9936.685312,10133.75061,10101.86564,9991.263914,9937.890246,9949.207236,9817.92181,9679.221316,9657.566842,9605.514605,9431.073685,9431.851431,9329.962631,9229.441628,9050.703996,8878.278833,8616.895164,8543.213964,8294.281118,8106.879737,7781.728462,7649.607187,7308.464104
20141021,7102.129778,6925.766415,6880.061373,6771.844293,6611.919326,6582.331998,6450.894573,6375.114778,6221.977483,6156.866718,6115.231505,6058.767417,5969.175986,5919.315173,5886.166102,5772.72111,5784.054687,5794.48403,5715.197879,5734.049926,5726.644655,5715.9538,5804.655353,5842.848618,5885.804292,5991.857787,6081.667565,6261.716637,6489.956958,6734.947821,6932.773889,7112.598988,7634.37324,8329.221973,8979.875954,9369.754359,9699.788323,10036.11885,10147.09665,10367.35862,10593.9029,10785.16342,10785.73174,10964.1549,10983.1798,11128.32178,10969.48903,10775.70689,10238.01145,9793.888799,9858.289621,9786.707598,9827.925905,9920.780707,9978.869836,10343.4876,10439.71179,10539.93724,10567.47418,10548.45122,10496.24456,10506.47602,10591.63513,10587.38479,10613.02344,10672.79494,10656.52474,10645.37352,10558.56424,10722.21954,10486.6014,10360.25415,10250.75405,10283.63646,10471.27938,10488.08201,10300.29224,10407.18265,10289.50099,10116.7728,10050.52296,9907.111661,9891.27806,9815.837862,9758.422204,9614.674606,9506.06972,9299.78273,9069.697566,8921.88722,8780.390313,8580.127993,8336.648487,8056.597944,7808.680979,7473.17088
20141022,7195.446785,7154.691653,6997.840616,6840.738931,6710.167328,6509.180321,6419.081677,6362.012212,6269.009679,6198.155641,6107.26829,5941.612854,5882.401241,5888.684901,5827.895486,5799.039441,5741.6588,5652.68458,5618.965246,5589.189835,5686.054811,5679.026094,5689.529351,5720.92796,5681.183471,5827.869005,6025.056522,6130.594268,6321.267944,6469.832368,6603.441332,6874.478635,7344.388248,8080.0475,8458.527435,8895.269062,9153.789194,9392.671579,9661.865494,9768.082434,9935.703963,10018.4504,10179.09248,10228.40049,10361.96396,10354.29776,10391.26475,10171.87142,9586.436645,9200.916644,9231.493372,9116.183652,9237.386316,9243.668618,9345.665379,9780.633652,9839.917336,9968.297418,10005.35355,9894.458108,9927.714655,10031.72349,10011.55806,10087.18207,10014.88487,10082.496,10085.90332,10016.70275,10096.15554,10096.7485,9978.599885,9793.001152,9678.08176,9731.088865,9885.238355,9918.31681,9810.949062,9783.699046,9595.132598,9515.64556,9385.660904,9339.223027,9361.225246,9260.380263,9177.759737,8995.449013,8893.382994,8694.942237,8491.211003,8427.949737,8208.879408,7969.956283,7712.694144,7465.18875,7250.760453,6988.437533
20141023,6812.966958,6692.533504,6540.554292,6460.170198,6333.651061,6211.054992,6027.241932,6050.863372,5964.01287,5868.977508,5749.992846,5686.731192,5611.870181,5608.382352,5508.492722,5593.659983,5510.964573,5485.952056,5477.557385,5422.237509,5398.580082,5487.378635,5497.972878,5542.821604,5556.963816,5590.437352,5775.336036,5989.093578,6169.63153,6316.255469,6422.428371,6661.211719,7208.86528,7835.025888,8262.783569,8584.301612,8941.299539,9135.064605,9118.400296,9251.226858,9475.261744,9499.010642,9574.529507,9645.443685,9610.235789,9760.846234,9674.230181,9407.847714,8899.268372,8509.522566,8304.005756,8247.41227,8256.784507,8406.097286,8410.255773,8834.862894,8906.274391,9050.002977,8958.114392,8993.833963,8996.179326,8992.072928,9024.610608,9195.011381,9234.880806,9224.72898,9299.13477,9246.23194,9317.943652,9440.399556,9392.868586,9329.982516,9232.154621,9228.942369,9337.299129,9289.27569,9251.833108,9216.453619,9187.86704,9090.338487,8920.514573,8880.767368,8841.109112,8793.245723,8662.767434,8651.908963,8435.283519,8256.454901,8140.296431,8009.457302,7870.913948,7575.228363,7309.925312,7080.983972,6947.97699,6610.128512
20141024,6396.467582,6244.898486,6237.965411,6139.209614,5922.64625,5848.539802,5744.710905,5641.129358,5597.125987,5534.76556,5431.680362,5377.458429,5349.244621,5360.970757,5315.684367,5311.300937,5183.945757,5151.136768,5124.157188,5096.574753,5229.428766,5251.291111,5290.616851,5295.277895,5263.212023,5515.695748,5524.962352,5806.048758,5970.116595,6239.398101,6322.384802,6587.03708,7075.662746,7684.050238,8221.047088,8485.672303,8800.323619,9044.625394,9141.422664,9250.062664,9365.788223,9628.537846,9662.428191,9625.967928,9728.72255,9736.944852,9730.546053,9514.254095,9038.310888,8613.049211,8548.415395,8402.342319,8347.985362,8454.898471,8651.874819,8967.326579,9124.911809,9110.305937,9157.462681,9269.016464,9199.794063,9205.264572,9290.579079,9387.275954,9417.317533,9479.800083,9440.010198,9479.226037,9461.792615,9543.339836,9374.987994,9390.093125,9298.585362,9465.182862,9524.315905,9420.877336,9361.66194,9366.985494,9307.66495,9091.108667,9118.665494,8973.350279,8899.694687,8852.882681,8816.836414,8704.177122,8628.576777,8419.440412,8201.274802,8051.112303,7872.423947,7756.024917,7540.874358,7214.504375,7087.041719,6843.922665
20141025,6556.532714,6454.634408,6361.297031,6200.311563,6094.374177,6001.874589,5834.534457,5747.524293,5638.420633,5658.163043,5533.361291,5509.247188,5425.74338,5286.736463,5251.718396,5294.029408,5285.98287,5248.075658,5259.463652,5137.406127,5169.915871,5143.401891,5264.877319,5255.446785,5287.384326,5360.770452,5367.488963,5488.687262,5745.867533,5909.135411,6100.472179,6190.618741,6684.908528,7236.968314,7634.481201,7930.975378,8121.137961,8380.919869,8576.268848,8667.736744,8821.334983,9073.374836,9107.143931,9212.335872,9197.08398,9281.402006,9302.694573,9014.113947,8578.025033,8183.379951,8147.222813,8157.900379,8045.406957,8086.834687,8361.070856,8526.840461,8571.248322,8673.902549,8769.11125,8732.778833,8731.195017,8759.171563,8733.226973,8729.241825,8751.598191,8775.891744,8892.14023,8995.095642,8992.155378,9103.281973,9059.398882,9045.718487,9008.017303,8953.404654,9123.338372,9071.14694,9015.303652,8904.499194,8895.0512,8750.403733,8735.448273,8683.626217,8653.732369,8516.882829,8459.645263,8285.024408,8284.810329,8144.694605,8056.497549,7849.602369,7673.203504,7473.762483,7396.864375,7086.238462,6970.705642,6677.67097
20141026,6430.438437,6291.380304,6165.973175,6097.840666,5914.308906,5893.855486,5751.653486,5616.257491,5612.315411,5494.689622,5473.75741,5391.581629,5302.984836,5221.336735,5212.205543,5206.009474,5107.794161,5187.447845,5112.808964,5031.490469,5049.497549,5113.527928,5145.794687,5100.740806,5091.533372,5251.844787,5282.150206,5361.733759,5405.416933,5546.854573,5635.345345,5908.382303,6092.988726,6538.928281,6808.705748,7121.514646,7276.9263,7431.714729,7707.625797,7835.922944,7896.23056,8080.951152,8282.984983,8289.074934,8311.329062,8460.451333,8374.829918,8351.205083,7985.358816,7680.897253,7609.374885,7581.421037,7536.656604,7577.228503,7725.123142,7879.426086,7860.714786,7844.048537,7861.855312,7877.334572,7941.362138,7947.927583,7873.424211,8019.193289,8045.594458,8012.120049,8095.281447,8112.841842,8305.275971,8461.160888,8376.625,8499.487237,8518.166333,8573.079391,8715.701595,8602.334688,8516.954803,8373.506644,8315.793487,8245.931662,8203.998174,8151.54523,8213.526678,8135.58194,8081.111299,8053.339326,7898.427319,7791.025427,7650.1338,7475.450477,7266.609186,7045.789753,6913.195312,6718.034901,6443.015748,6282.894162
20141027,6047.409687,5942.36829,5919.549622,5727.387772,5685.865855,5578.210017,5491.334392,5327.271793,5272.468733,5238.024712,5158.36579,5229.043191,5128.390559,5080.621357,5001.129663,4924.808511,4967.271037,4957.516135,4958.280592,4942.678627,4885.265394,4900.191851,5014.866415,5035.269104,5143.659523,5270.247821,5344.87157,5634.761308,5836.258923,5975.931842,6188.092861,6464.288042,6982.294038,7735.461596,8241.036266,8629.573355,8889.884786,9225.062369,9507.130609,9682.016662,9903.219342,10034.99821,10110.53414,10161.6126,10212.71094,10336.88035,10265.44993,10104.61365,9606.009111,9327.637056,9144.829013,9185.812483,9076.291529,9181.823552,9327.017517,9660.198355,9807.481118,9832.498388,9875.325246,9896.480461,9855.083092,9935.685921,10060.7326,10071.59961,10096.05418,10069.70694,10057.22867,10066.96271,10045.21919,10163.05906,9973.383322,9835.99194,9848.322483,9811.115708,9981.829112,10010.37398,9919.687517,9864.990575,9704.491562,9617.441628,9477.202714,9424.0213,9436.202269,9423.621563,9303.566118,9200.717697,8993.471086,8818.37852,8652.556826,8573.216743,8264.983141,8044.123356,7844.455937,7574.166019,7316.670304,7142.213767
20141028,6858.21222,6681.727122,6594.093248,6471.005486,6294.559285,6189.506636,6170.045526,6026.490279,5970.009507,5804.827722,5781.114811,5734.532986,5712.098923,5601.479153,5603.186644,5458.839877,5426.24972,5494.649367,5452.955954,5447.653643,5304.159991,5372.024392,5364.084457,5512.687681,5484.822491,5691.627558,5721.809399,5909.510025,6059.467369,6261.631859,6445.439778,6697.754917,7233.01634,7907.271973,8319.571152,8728.730247,9048.750707,9226.175444,9543.489507,9629.636662,9789.494408,10062.71799,10054.33099,10092.6715,10192.13724,10229.11849,10134.39382,9946.77079,9802.379112,9066.572517,9003.97444,8840.087023,8983.135542,8952.849523,9025.1088,9338.222763,9360.816973,9493.384836,9561.072697,9468.60056,9550.250213,9553.270017,9674.677254,9644.193355,9693.013552,9726.961612,9783.836398,9818.951562,9853.497336,9830.363224,9750.556086,9659.058799,9654.580115,9757.899277,9764.885411,9879.686463,9634.872237,9662.793881,9547.447204,9474.265263,9351.952434,9284.186973,9242.607632,9160.639819,9100.508355,8990.620838,8851.503438,8680.984325,8467.951858,8417.954178,8233.687352,8041.890707,7756.739613,7498.645214,7303.201563,6937.947287
20141029,6746.022311,6588.318741,6511.778175,6364.648963,6253.047747,6176.844062,6083.212969,5987.273955,5908.153092,5794.902294,5730.336669,5687.213767,5631.142335,5591.401629,5533.076596,5535.079161,5480.834433,5489.820222,5463.727319,5452.380453,5425.88597,5496.43213,5446.737672,5451.781866,5508.731924,5717.95685,5848.970773,5953.22162,6173.722796,6344.71847,6532.748314,6776.54792,7257.54667,8018.85602,8497.288635,8854.975165,9152.429836,9402.351694,9609.622846,9789.610905,9920.440625,10103.584,10227.33097,10299.26258,10368.87046,10466.71262,10419.67237,10225.36352,9682.00347,9399.885954,9355.390017,9266.946678,9258.224244,9327.308323,9439.899424,9778.081776,9896.361151,9953.878174,10007.90359,9989.551185,10085.35197,10157.40193,10162.43002,10110.10026,10145.92207,10176.94025,10160.83204,10253.37605,10238.35056,10205.70589,10158.98671,9868.329606,9904.53796,10035.44344,10058.24882,10058.2138,9905.704967,9895.414819,9714.570444,9596.811086,9508.329917,9517.557236,9459.016184,9305.329869,9214.498487,9111.418042,8974.748437,8849.01694,8680.611069,8539.075362,8328.667812,8130.020542,7880.499391,7578.448569,7341.321496,7174.053338
20141030,6919.979589,6779.596727,6680.616957,6485.901776,6347.70995,6314.690568,6265.091267,6137.25875,6007.303873,5969.817738,5844.279465,5824.389227,5755.881522,5615.885205,5576.488364,5606.624227,5509.393076,5482.593043,5555.791086,5541.854029,5492.393923,5552.081127,5559.347591,5566.469622,5560.894062,5719.888799,5847.506267,6054.833388,6163.454861,6330.041012,6594.7738,6868.502368,7331.496851,8096.345246,8583.797697,8879.420329,9227.673027,9477.829819,9685.332122,9866.005971,10273.81521,10190.34507,10222.46487,10239.73262,10393.21523,10479.81518,10321.20224,10242.27227,9682.580329,9330.867253,9252.829589,9220.651973,9142.240083,9241.810971,9379.066941,9778.447369,9763.768553,9923.138486,9924.900394,9915.524277,9862.208421,9904.468799,9976.708191,10087.54117,10015.14725,10109.49877,10149.02811,10159.44998,10062.17809,10039.47689,9882.716743,9870.8712,9861.844671,9890.507977,9934.511348,9966.571497,9818.437171,9726.537237,9632.974917,9570.500806,9503.437237,9439.994096,9405.889769,9215.27148,9189.267138,9135.492763,8905.80074,8730.708174,8612.933684,8539.361415,8234.377895,8037.44704,7868.152746,7620.720781,7372.237821,7113.765995
20141031,6797.20116,6679.531333,6630.589983,6496.156422,6316.92991,6253.119236,6144.246727,5996.18389,5928.901004,5914.153997,5922.322755,5740.895313,5672.002615,5584.571374,5569.461587,5495.557287,5487.534029,5427.369391,5403.123659,5393.398051,5432.166817,5429.84454,5450.303586,5519.556348,5515.951052,5676.497886,5752.477986,5952.625361,6136.504284,6298.227146,6491.727014,6715.026349,7264.909358,7907.99181,8423.975065,8800.542451,9014.208619,9333.011826,9467.999063,9667.53398,9886.179934,10004.77757,10119.73964,10225.26119,10223.92744,10373.64373,10260.32523,10164.29048,9580.089062,9104.769177,9059.854588,9042.145395,8993.669063,9060.432417,9225.406234,9527.266645,9646.55773,9701.416662,9695.739737,9728.420395,9854.918289,9766.170855,9799.567664,9793.913437,9869.065642,9849.102072,9839.710823,9843.241332,9828.571052,9937.769869,9777.136414,9628.186415,9683.593882,9691.523438,9626.384737,9585.210856,9549.067007,9469.69375,9340.342698,9273.359736,9224.553701,9067.422237,8996.550642,9022.134392,8908.115839,8744.510789,8621.344457,8462.775065,8432.708848,8346.438503,8158.902583,7959.182105,7731.89995,7554.890082,7390.122196,7159.849531
20141101,6934.296595,6759.980708,6677.986899,6480.431752,6341.880929,6255.097648,6140.535313,6135.259095,5992.508463,5912.897944,5754.536908,5734.614951,5587.690797,5645.268833,5565.92778,5492.034926,5451.596111,5424.023667,5322.535477,5367.742812,5383.869547,5310.102599,5339.956192,5380.655452,5370.885321,5389.587212,5542.785132,5657.308182,5761.214194,5851.267442,6024.979795,6209.592911,6550.528026,7170.094186,7552.412993,7742.386135,8124.362435,8312.680757,8516.312566,8797.818109,8944.433027,9084.833931,9221.645641,9193.675691,9303.275312,9510.649769,9465.252993,9328.019721,8889.529572,8499.401004,8463.771546,8394.850427,8494.784095,8538.990099,8663.206941,8871.738996,8811.10352,8864.289687,8949.04625,8870.322796,8886.217895,8863.217352,8804.617615,8810.986053,8815.645642,8899.884128,8906.100082,8884.38023,8954.246711,9014.464408,8986.43199,8984.036381,9120.504129,9165.714277,9111.210559,9074.772994,8906.551908,8922.811727,8776.58704,8723.607483,8679.611678,8636.442895,8542.556595,8547.975888,8516.665937,8388.91296,8310.18194,8262.938963,8201.991826,8042.802895,7949.763405,7829.000345,7530.046151,7407.811019,7240.588257,6995.660444
